item_id,store_id,cat_id,avg_daily_demand,std_demand,avg_price,total_sales,safety_stock,reorder_point,order_quantity,monthly_revenue,projected_annual_value,value_segment,cumulative_pct,abc_class,stockout_risk_score,days_until_reorder,priority
HOUSEHOLD_2_480,CA_3,HOUSEHOLD,0.5957828701709481,0.189817057406192,5.25127659574468,5,1.0,5.0,18.0,93.86,737.2,Low,41.67923909478517,B,0.3,8.0,Soon
HOUSEHOLD_2_492,TX_1,HOUSEHOLD,0.4492115473128261,0.3827626487453212,5.9366666666666665,11,2.0,5.0,13.0,80.0,1324.21,Low,24.207937028533948,B,0.15,11.0,Soon
HOUSEHOLD_1_256,CA_1,HOUSEHOLD,0.6168381801146153,0.2864731789559432,5.930992907801419,12,1.0,5.0,19.0,109.75,1731.85,Low,17.75992128566743,A,0.31,8.0,Soon
HOUSEHOLD_2_315,CA_2,HOUSEHOLD,0.5116477307896095,0.278687434757071,7.67,13,1.0,5.0,15.0,117.73,1733.05,Low,17.74352246638242,A,0.26,10.0,Soon
HOBBIES_1_394,CA_3,HOBBIES,0.526203670179366,0.2733284088719096,7.672701149425287,13,1.0,5.0,16.0,121.12,1733.67,Low,17.736962938668416,A,0.26,9.0,Soon
HOUSEHOLD_2_199,TX_3,HOUSEHOLD,0.6249627763051996,0.3098672209022031,3.944464944649447,11,1.0,5.0,19.0,73.95,1319.75,Low,24.276812069530997,B,0.31,8.0,Soon
HOUSEHOLD_2_198,TX_2,HOUSEHOLD,0.4705013675066635,0.3739519792382768,7.847836879432624,6,2.0,5.0,14.0,110.77,1322.06,Low,24.24729419481797,B,0.16,10.0,Soon
FOODS_3_414,WI_3,FOODS,0.518969843841559,0.1833946121023928,5.095066666666666,8,1.0,5.0,16.0,79.33,595.1,Low,48.46179075106593,B,0.26,9.0,Soon
FOODS_1_158,WI_2,FOODS,0.5526237586572387,0.2629098975576148,4.688786610878661,8,1.0,5.0,17.0,77.73,595.27,Low,48.44211216792391,B,0.28,9.0,Soon
HOBBIES_1_116,CA_3,HOBBIES,0.5083646652126945,0.1829351917734174,6.47,5,1.0,5.0,15.0,98.67,737.98,Low,41.653000983929154,B,0.25,10.0,Soon
HOUSEHOLD_2_135,TX_1,HOUSEHOLD,0.4683917865100776,0.4106021209933725,10.316205673758866,10,2.0,5.0,14.0,144.96,2510.28,Low,10.977369629386684,A,0.16,10.0,Soon
HOUSEHOLD_1_027,CA_4,HOUSEHOLD,0.6059172784171825,0.3133283836856593,5.671773049645389,17,1.0,5.0,18.0,103.1,2513.81,Low,10.954411282387667,A,0.3,8.0,Soon
HOUSEHOLD_1_087,CA_4,HOUSEHOLD,0.5050001939763502,0.275332053009523,4.321666666666667,15,1.0,5.0,15.0,65.47,1028.74,Low,31.43981633322401,B,0.25,10.0,Soon
HOBBIES_1_073,CA_1,HOBBIES,0.5028160609628913,0.190313321758951,5.359040590405904,10,1.0,5.0,15.0,80.84,1029.5,Low,31.426697277796,B,0.25,10.0,Soon
HOBBIES_1_094,CA_3,HOBBIES,0.5196894407118128,0.1702231922175368,12.97,4,1.0,5.0,16.0,202.21,1578.02,Low,19.921285667431945,A,0.26,9.0,Soon
HOUSEHOLD_2_297,CA_2,HOUSEHOLD,0.537181790809374,0.2162782155997044,6.057624113475177,15,1.0,5.0,16.0,97.62,1579.31,Low,19.90816661200393,A,0.27,9.0,Soon
FOODS_1_178,TX_3,FOODS,0.5323591429293074,0.2820955526924887,9.276914893617022,5,1.0,5.0,16.0,148.16,2116.3,Low,13.765168907838635,A,0.27,9.0,Soon
HOUSEHOLD_1_117,WI_1,HOUSEHOLD,0.4217685246339531,0.375036170287863,8.296347517730498,14,2.0,5.0,13.0,104.97,2119.72,Low,13.745490324696622,A,0.14,12.0,Soon
HOUSEHOLD_1_365,CA_1,HOUSEHOLD,0.6285694351480458,0.3065025590909812,4.036489361702127,13,1.0,5.0,19.0,76.12,957.66,Low,33.7028533945556,B,0.31,8.0,Soon
HOUSEHOLD_1_223,CA_3,HOUSEHOLD,0.6240036178103234,0.3259318055804571,9.47,9,1.0,5.0,19.0,177.28,1728.28,Low,17.792718924237455,A,0.31,8.0,Soon
FOODS_3_774,TX_3,FOODS,0.6028359767494548,0.2874321323149813,6.364961832061069,11,1.0,5.0,18.0,115.11,1216.92,Low,26.47753361757953,B,0.3,8.0,Soon
HOUSEHOLD_2_285,CA_3,HOUSEHOLD,0.609974924278179,0.3335167289378102,4.667517730496454,7,1.0,5.0,18.0,85.41,596.28,Low,48.37651689078387,B,0.3,8.0,Soon
FOODS_3_629,TX_3,FOODS,0.5602989609219549,0.319663238449595,5.176534296028882,7,1.0,5.0,17.0,87.01,826.63,Low,38.1436536569367,B,0.28,9.0,Soon
FOODS_3_083,WI_1,FOODS,0.5150317299026518,0.3257529542323724,18.81683274021352,10,1.0,5.0,15.0,290.74,4578.76,Low,4.378484749098065,A,0.26,10.0,Soon
HOUSEHOLD_2_115,WI_3,HOUSEHOLD,0.5277282714466168,0.2541125451795922,3.484184397163121,7,1.0,5.0,16.0,55.16,741.84,Low,41.50541161036405,B,0.26,9.0,Soon
HOUSEHOLD_2_295,CA_1,HOUSEHOLD,0.553694023334255,0.3329223406407358,5.97,9,1.0,5.0,17.0,99.17,1032.18,Low,31.334863889799934,B,0.28,9.0,Soon
HOUSEHOLD_1_077,CA_1,HOUSEHOLD,0.5235198936943393,0.281576039809707,6.4717777777777785,10,1.0,5.0,16.0,101.64,1574.8,Low,19.977041653000985,A,0.26,9.0,Soon
HOUSEHOLD_2_284,TX_2,HOUSEHOLD,0.3852753539510711,0.4637623266432656,6.015425531914894,8,2.0,5.0,12.0,69.53,1033.24,Low,31.30862577894392,B,0.13,13.0,Soon
FOODS_2_305,WI_3,FOODS,0.5273288322194293,0.2809553742214176,8.904893617021278,7,1.0,5.0,16.0,140.87,1034.18,Low,31.288947195801903,B,0.26,9.0,Soon
HOUSEHOLD_1_013,TX_1,HOUSEHOLD,0.4009995210719445,0.3732084275392858,4.959217081850534,9,2.0,5.0,12.0,59.66,740.5,Low,41.55132830436209,B,0.13,12.0,Soon
FOODS_1_089,CA_2,FOODS,0.631722123092583,0.2820955613375487,3.3889051094890514,9,1.0,5.0,19.0,64.23,742.17,Low,41.48573302722204,B,0.32,8.0,Soon
HOUSEHOLD_1_047,CA_1,HOUSEHOLD,0.5877358465648649,0.2720000503557065,4.066923076923077,9,1.0,5.0,18.0,71.71,742.21,Low,41.48245326336504,B,0.29,8.0,Soon
FOODS_2_381,CA_4,FOODS,0.6264700491098006,0.2939166734853327,2.542872340425532,16,1.0,5.0,19.0,47.79,742.52,Low,41.47261397179403,B,0.31,8.0,Soon
FOODS_3_488,CA_4,FOODS,0.5124564048024786,0.201535134634499,4.29508064516129,9,1.0,5.0,15.0,66.03,742.6,Low,41.46933420793703,B,0.26,10.0,Soon
FOODS_2_306,CA_4,FOODS,0.5631410943219454,0.2809592457888929,4.2242490842490845,8,1.0,5.0,17.0,71.37,822.32,Low,38.346999016070846,B,0.28,9.0,Soon
FOODS_3_690,CA_2,FOODS,0.5098864844239982,0.3339712046849223,9.98,7,1.0,5.0,15.0,152.66,2124.91,Low,13.7159724499836,A,0.25,10.0,Soon
HOBBIES_1_089,WI_3,HOBBIES,0.4967034628940178,0.3759312266880179,8.013617021276596,16,2.0,5.0,15.0,119.41,2127.25,Low,13.693014102984586,A,0.17,10.0,Soon
FOODS_3_661,TX_1,FOODS,0.6134702872010105,0.2952627587169658,3.28,11,1.0,5.0,18.0,60.37,823.08,Low,38.31092161364381,B,0.31,8.0,Soon
HOUSEHOLD_1_413,TX_2,HOUSEHOLD,0.4860233888057096,0.3879034271873189,17.769787234042557,16,2.0,5.0,15.0,259.1,4511.98,Low,4.516234831092161,A,0.16,10.0,Soon
HOBBIES_1_163,CA_1,HOBBIES,0.5047095890491724,0.3169297821603764,9.42,8,1.0,5.0,15.0,142.63,2115.88,Low,13.768448671695635,A,0.25,10.0,Soon
HOUSEHOLD_1_265,CA_1,HOUSEHOLD,0.526045016629885,0.2714135362371059,4.479858156028369,5,1.0,5.0,16.0,70.7,743.25,Low,41.44637586093801,B,0.26,9.0,Soon
HOBBIES_1_235,WI_3,HOBBIES,0.3963262077758493,0.3880451264255447,12.800783582089553,9,2.0,5.0,12.0,152.2,2473.56,Low,11.151197113807806,A,0.13,12.0,Soon
HOUSEHOLD_1_268,WI_1,HOUSEHOLD,0.566176158616435,0.3303446148386152,8.344468085106383,13,1.0,5.0,17.0,141.73,2474.66,Low,11.144637586093802,A,0.28,9.0,Soon
FOODS_1_187,TX_2,FOODS,0.5894717976095607,0.3245477468996766,9.182056737588653,8,1.0,5.0,18.0,162.38,1577.15,Low,19.93112495900295,A,0.29,8.0,Soon
HOBBIES_1_367,TX_1,HOBBIES,0.5799272256985886,0.2841827609637843,8.27659574468085,15,1.0,5.0,17.0,143.99,3485.72,Low,6.78583142013775,A,0.29,8.0,Soon
HOUSEHOLD_2_166,CA_3,HOUSEHOLD,0.5240560854706376,0.1946960836137855,9.47,9,1.0,5.0,16.0,148.88,1152.18,Low,28.084617907510665,B,0.26,9.0,Soon
HOUSEHOLD_1_508,TX_3,HOUSEHOLD,0.5237732888173712,0.2956063914976559,4.858936170212767,13,1.0,5.0,16.0,76.35,1152.78,Low,28.064939324368645,B,0.26,9.0,Soon
HOUSEHOLD_2_490,CA_1,HOUSEHOLD,0.5699112798730442,0.3224540966502627,3.48,8,1.0,5.0,17.0,59.5,597.74,Low,48.30436208592982,B,0.28,9.0,Soon
HOUSEHOLD_1_042,CA_2,HOUSEHOLD,0.5334467444837278,0.3033449472495362,10.366739130434784,13,1.0,5.0,16.0,165.9,2138.7,Low,13.617579534273531,A,0.27,9.0,Soon
FOODS_3_010,WI_3,FOODS,0.6120629035701938,0.3042933607859562,2.801454545454545,7,1.0,5.0,18.0,51.44,596.48,Low,48.366677599212856,B,0.31,8.0,Soon
HOUSEHOLD_1_349,WI_1,HOUSEHOLD,0.5497732429300163,0.3052445929762036,2.946280991735537,10,1.0,5.0,16.0,48.59,597.44,Low,48.320760905214826,B,0.27,9.0,Soon
HOBBIES_1_356,CA_2,HOBBIES,0.4116713610559809,0.3642409577637277,5.685177304964539,10,2.0,5.0,12.0,70.21,1152.83,Low,28.061659560511643,B,0.14,12.0,Soon
FOODS_1_002,WI_3,FOODS,0.5305953996487798,0.303229352480671,8.936028368794327,9,1.0,5.0,16.0,142.24,1397.85,Low,22.850114791734995,B,0.27,9.0,Soon
HOUSEHOLD_1_355,CA_3,HOUSEHOLD,0.5586689269565499,0.2888094168005216,8.143333333333333,8,1.0,5.0,17.0,136.48,1398.74,Low,22.833715972449983,B,0.28,9.0,Soon
FOODS_3_074,CA_4,FOODS,0.5390169101084348,0.1997679453976076,4.279418604651164,7,1.0,5.0,16.0,69.2,643.17,Low,46.05116431616924,B,0.27,9.0,Soon
HOUSEHOLD_1_078,WI_2,HOUSEHOLD,0.592691505609637,0.2954781370391843,2.84,13,1.0,5.0,18.0,50.5,641.7,Low,46.1462774680223,B,0.3,8.0,Soon
HOUSEHOLD_2_247,CA_3,HOUSEHOLD,0.6254916757860518,0.2080026032681364,3.95581560283688,8,1.0,5.0,19.0,74.23,641.72,Low,46.1429977041653,B,0.31,8.0,Soon
FOODS_1_051,TX_1,FOODS,0.5942942237342499,0.3219836860822404,3.87,5,1.0,5.0,18.0,69.0,642.07,Low,46.12003935716629,B,0.3,8.0,Soon
HOUSEHOLD_1_325,TX_3,HOUSEHOLD,0.5191364733856293,0.2167006630257461,3.285531914893617,15,1.0,5.0,16.0,51.17,642.44,Low,46.09052148245326,B,0.26,9.0,Soon
FOODS_2_210,WI_1,FOODS,0.5848976169197807,0.2225828440384617,3.716923076923077,9,1.0,5.0,18.0,65.22,642.64,Low,46.077402427025255,B,0.29,8.0,Soon
HOUSEHOLD_2_152,CA_2,HOUSEHOLD,0.5574183617559393,0.2969365426686115,12.379255319148935,20,1.0,5.0,17.0,207.01,3475.71,Low,6.79895047556576,A,0.28,9.0,Soon
HOBBIES_1_236,WI_2,HOBBIES,0.4747079596276254,0.3919689785757193,11.327591240875911,9,2.0,5.0,14.0,161.32,2480.74,Low,11.118399475237783,A,0.16,10.0,Soon
HOUSEHOLD_1_067,CA_1,HOUSEHOLD,0.6094948519453887,0.3211075070214101,4.327127659574468,13,1.0,5.0,18.0,79.12,1026.61,Low,31.51853066579206,B,0.3,8.0,Soon
HOUSEHOLD_1_129,TX_2,HOUSEHOLD,0.5914130860448797,0.3344435429373574,3.7502482269503545,12,1.0,5.0,18.0,66.54,1026.63,Low,31.51525090193506,B,0.3,8.0,Soon
HOUSEHOLD_1_432,WI_3,HOUSEHOLD,0.6207884254749868,0.3300429779043232,3.94581560283688,10,1.0,5.0,19.0,73.49,1028.73,Low,31.443096097081007,B,0.31,8.0,Soon
HOUSEHOLD_2_465,TX_1,HOUSEHOLD,0.503532935035525,0.2594741321948292,7.243723404255319,9,1.0,5.0,15.0,109.42,1586.38,Low,19.796654640865857,A,0.25,10.0,Soon
FOODS_3_158,CA_4,FOODS,0.5805689972773975,0.2965860187526812,6.078255813953489,7,1.0,5.0,17.0,105.87,817.37,Low,38.49786815349295,B,0.29,8.0,Soon
FOODS_3_147,WI_1,FOODS,0.621998044430601,0.2840863591504218,3.520697674418605,7,1.0,5.0,19.0,65.7,599.69,Low,48.20596917021975,B,0.31,8.0,Soon
HOUSEHOLD_1_293,TX_1,HOUSEHOLD,0.4499597650596222,0.5322618381431308,12.397317073170733,10,2.0,5.0,13.0,167.35,4525.02,Low,4.496556247950148,A,0.15,11.0,Soon
FOODS_1_158,TX_1,FOODS,0.5177530484762618,0.1969846593014108,4.708163265306123,8,1.0,5.0,16.0,73.13,597.73,Low,48.30764184978681,B,0.26,9.0,Soon
FOODS_2_373,TX_3,FOODS,0.5851081883428496,0.2403660912710961,5.698363636363635,7,1.0,5.0,18.0,100.02,1213.28,Low,26.559527714004595,B,0.29,8.0,Soon
HOUSEHOLD_2_209,CA_3,HOUSEHOLD,0.6398626831153281,0.3422527048201535,8.313971631205673,8,1.0,5.0,19.0,159.59,1213.84,Low,26.552968186290588,B,0.32,8.0,Soon
HOBBIES_1_021,TX_2,HOBBIES,0.3589119230600034,0.5172256561126148,11.80981884057971,7,2.0,5.0,11.0,127.16,1588.11,Low,19.77041653000984,A,0.12,14.0,Soon
HOUSEHOLD_2_183,CA_1,HOUSEHOLD,0.5080257285497564,0.2608403719567805,4.816808510638298,7,1.0,5.0,15.0,73.41,1025.58,Low,31.56116759593309,B,0.25,10.0,Soon
FOODS_3_636,WI_3,FOODS,0.5172373451102789,0.1675928735881716,3.5058441558441555,7,1.0,5.0,16.0,54.4,746.45,Low,41.34798294522795,B,0.26,9.0,Soon
HOUSEHOLD_1_342,WI_2,HOUSEHOLD,0.4029130434884772,0.4763313715469783,17.884918032786885,7,2.0,5.0,12.0,216.18,3515.07,Low,6.716956379140703,A,0.13,12.0,Soon
HOUSEHOLD_1_067,TX_1,HOUSEHOLD,0.5236071702395058,0.3030523490148025,4.287695035460993,14,1.0,5.0,16.0,67.35,1153.16,Low,28.05510003279764,B,0.26,9.0,Soon
HOUSEHOLD_2_321,CA_2,HOUSEHOLD,0.528004398815732,0.2641804781971461,5.2661702127659575,9,1.0,5.0,16.0,83.42,1153.29,Low,28.051820268940634,B,0.26,9.0,Soon
HOUSEHOLD_2_260,CA_3,HOUSEHOLD,0.5243506375384065,0.2354535937097032,6.952269503546099,5,1.0,5.0,16.0,109.36,1153.44,Low,28.032141685798624,B,0.26,9.0,Soon
HOUSEHOLD_1_212,TX_1,HOUSEHOLD,0.5134318023255056,0.2772620980766715,4.571379310344828,9,1.0,5.0,15.0,70.41,1155.15,Low,28.005903574942604,B,0.26,10.0,Soon
FOODS_2_263,TX_2,FOODS,0.5072426341212022,0.2516571393481079,5.774372759856631,7,1.0,5.0,15.0,87.87,641.46,Low,46.15611675959331,B,0.25,10.0,Soon
HOUSEHOLD_2_378,CA_3,HOUSEHOLD,0.5259568583806927,0.1381859717997198,6.990141843971632,5,1.0,5.0,16.0,110.3,750.41,Low,41.19055428009183,B,0.26,9.0,Soon
FOODS_2_302,CA_1,FOODS,0.5276045648745702,0.1942750980808557,10.862509505703423,7,1.0,5.0,16.0,171.93,1156.4,Low,27.969826172515575,B,0.26,9.0,Soon
HOUSEHOLD_2_220,CA_4,HOUSEHOLD,0.471270351992426,0.4260726080283895,7.103368794326242,7,2.0,5.0,14.0,100.43,1396.09,Low,22.889471958019023,B,0.16,10.0,Soon
FOODS_3_774,TX_2,FOODS,0.6147291104708671,0.299980906374039,6.342527881040892,9,1.0,5.0,18.0,116.97,1157.51,Low,27.94030829780256,B,0.31,8.0,Soon
HOUSEHOLD_2_054,CA_3,HOUSEHOLD,0.6382793582787395,0.1984093100239076,4.8498936170212765,9,1.0,5.0,19.0,92.87,1327.66,Low,24.148901279107903,B,0.32,8.0,Soon
HOUSEHOLD_1_491,TX_3,HOUSEHOLD,0.4447253956335078,0.3527767225204947,6.439736842105264,13,2.0,5.0,13.0,85.92,1328.55,Low,24.1423417513939,B,0.15,11.0,Soon
FOODS_3_081,WI_2,FOODS,0.5376207359133043,0.1826030150569363,4.607163120567376,5,1.0,5.0,16.0,74.31,600.58,Low,48.1469334207937,B,0.27,9.0,Soon
HOBBIES_1_332,CA_1,HOBBIES,0.6023542634625337,0.3330797013075176,7.836618357487923,12,1.0,5.0,18.0,141.61,2145.27,Low,13.551984257133489,A,0.3,8.0,Soon
FOODS_2_206,CA_1,FOODS,0.6389607715633394,0.3203187946975701,10.868217054263566,10,1.0,5.0,19.0,208.33,1724.74,Low,17.82879632666448,A,0.32,8.0,Soon
HOUSEHOLD_1_025,CA_1,HOUSEHOLD,0.5989540036900868,0.2890799099502047,2.98,11,1.0,5.0,18.0,53.55,598.24,Low,48.2748442112168,B,0.3,8.0,Soon
FOODS_3_372,TX_3,FOODS,0.5170459211832361,0.2839307540664547,3.28,7,1.0,5.0,16.0,50.88,598.6,Low,48.26500491964579,B,0.26,9.0,Soon
HOUSEHOLD_2_337,CA_3,HOUSEHOLD,0.5223901493747033,0.2609212668363505,6.560070921985815,4,1.0,5.0,16.0,102.81,598.61,Low,48.26172515578878,B,0.26,9.0,Soon
FOODS_2_087,CA_3,FOODS,0.591611152640592,0.1567475821321851,9.94741134751773,3,1.0,5.0,18.0,176.55,640.73,Low,46.19547392587734,B,0.3,8.0,Soon
HOUSEHOLD_2_082,CA_1,HOUSEHOLD,0.5075715042006997,0.2613530192355524,4.766716417910448,7,1.0,5.0,15.0,72.58,641.0,Low,46.17579534273532,B,0.25,10.0,Soon
FOODS_2_367,CA_2,FOODS,0.5062264625033069,0.2326745678989112,4.97,7,1.0,5.0,15.0,75.48,746.96,Low,41.31518530665792,B,0.25,10.0,Soon
HOUSEHOLD_2_311,CA_3,HOUSEHOLD,0.5316113009330502,0.2329842302433329,5.847127659574468,7,1.0,5.0,16.0,93.25,746.97,Low,41.31190554280092,B,0.27,9.0,Soon
HOUSEHOLD_1_175,TX_3,HOUSEHOLD,0.4194216398684335,0.3767542998876951,4.865035460992908,8,2.0,5.0,13.0,61.22,747.68,Low,41.292226959658905,B,0.14,12.0,Soon
HOUSEHOLD_2_030,WI_1,HOUSEHOLD,0.5084393121093566,0.2955015900229354,3.910425531914893,10,1.0,5.0,15.0,59.65,751.21,Low,41.1479173499508,B,0.25,10.0,Soon
HOBBIES_1_085,CA_3,HOBBIES,0.5453781636080245,0.2480601594474118,14.72,11,1.0,5.0,16.0,240.84,2462.53,Low,11.22663168251886,A,0.27,9.0,Soon
FOODS_3_247,CA_4,FOODS,0.5085948843682535,0.2679562765394046,4.8955696202531644,7,1.0,5.0,15.0,74.7,962.17,Low,33.555264020990485,B,0.25,10.0,Soon
HOUSEHOLD_2_079,CA_3,HOUSEHOLD,0.637119659618958,0.2661799878170022,4.467945736434109,8,1.0,5.0,19.0,85.4,815.4,Low,38.58642177763201,B,0.32,8.0,Soon
HOBBIES_1_076,TX_2,HOBBIES,0.4839608220309706,0.3758652215501564,3.265141843971631,13,2.0,5.0,15.0,47.41,815.43,Low,38.58314201377501,B,0.16,10.0,Soon
HOUSEHOLD_2_030,TX_1,HOUSEHOLD,0.5553805545370214,0.3080200505000288,3.872482269503546,15,1.0,5.0,17.0,64.52,815.46,Low,38.57986224991801,B,0.28,9.0,Soon
FOODS_1_002,CA_2,FOODS,0.5964803016446613,0.3245146886842099,8.861560283687943,10,1.0,5.0,18.0,158.57,2156.31,Low,13.48638897999344,A,0.3,8.0,Soon
FOODS_3_221,CA_4,FOODS,0.4739916657990741,0.3460985798178331,4.98,6,2.0,5.0,14.0,70.81,1211.8,Low,26.605444408002622,B,0.16,10.0,Soon
FOODS_3_112,TX_2,FOODS,0.5532568185643012,0.2487277437443246,2.9728502415458937,11,1.0,5.0,17.0,49.34,1326.22,Low,24.162020334535917,B,0.28,9.0,Soon
FOODS_2_196,WI_1,FOODS,0.6388369662217275,0.2592247600750288,3.878578947368421,9,1.0,5.0,19.0,74.33,749.48,Low,41.226631682518864,B,0.32,8.0,Soon
HOBBIES_1_420,WI_3,HOBBIES,0.5823707983105919,0.3334197129845356,5.712446808510639,16,1.0,5.0,17.0,99.8,1588.6,Low,19.76057723843883,A,0.29,8.0,Soon
FOODS_1_038,WI_1,FOODS,0.5527232413730662,0.2614707264183669,9.195531914893616,9,1.0,5.0,17.0,152.48,1589.86,Low,19.747458183010824,A,0.28,9.0,Soon
HOUSEHOLD_1_356,CA_1,HOUSEHOLD,0.5149535487727659,0.3026119554177939,5.96,8,1.0,5.0,15.0,92.07,1023.72,Low,31.613643817645134,B,0.26,10.0,Soon
HOBBIES_1_078,WI_2,HOBBIES,0.5641019537602074,0.2759280384395524,12.519569892473118,14,1.0,5.0,17.0,211.87,3554.17,Low,6.5857658248606095,A,0.28,9.0,Soon
HOUSEHOLD_1_165,TX_1,HOUSEHOLD,0.4558260563178838,0.36397384030893,17.89942477876106,13,2.0,5.0,14.0,244.77,3538.87,Low,6.634962282715645,A,0.15,11.0,Soon
HOUSEHOLD_1_315,CA_3,HOUSEHOLD,0.5118877837953545,0.175272956290809,9.48,5,1.0,5.0,15.0,145.58,1330.85,Low,24.102984585109876,B,0.26,10.0,Soon
HOUSEHOLD_2_242,CA_3,HOUSEHOLD,0.522751329942146,0.2006757956326167,13.127978723404256,5,1.0,5.0,16.0,205.88,1331.03,Low,24.09970482125287,B,0.26,9.0,Soon
HOUSEHOLD_1_368,CA_3,HOUSEHOLD,0.5065174436953294,0.1695636829103215,8.512978723404256,6,1.0,5.0,15.0,129.36,1331.67,Low,24.08002623811085,B,0.25,10.0,Soon
HOUSEHOLD_1_360,CA_1,HOUSEHOLD,0.5503162714610843,0.2202738533281247,3.966347517730497,9,1.0,5.0,17.0,65.48,814.34,Low,38.62249918005903,B,0.28,9.0,Soon
FOODS_1_186,TX_1,FOODS,0.5346443067683355,0.2304052191075094,5.955248868778281,6,1.0,5.0,16.0,95.52,815.12,Low,38.60610036077403,B,0.27,9.0,Soon
HOUSEHOLD_2_431,CA_3,HOUSEHOLD,0.5483107631538308,0.2497461332339768,9.47,5,1.0,5.0,16.0,155.78,2160.34,Low,13.450311577566415,A,0.27,9.0,Soon
FOODS_2_317,TX_1,FOODS,0.5417073065612175,0.2593237437114704,11.838439716312056,9,1.0,5.0,16.0,192.39,2160.52,Low,13.447031813709412,A,0.27,9.0,Soon
FOODS_3_031,CA_4,FOODS,0.608537120527694,0.3248213742110555,4.60753036437247,12,1.0,5.0,18.0,84.12,961.0,Low,33.59462118727451,B,0.3,8.0,Soon
FOODS_2_200,WI_1,FOODS,0.5845019430387283,0.3395212029902473,4.140107526881721,7,1.0,5.0,18.0,72.6,961.63,Low,33.5716628402755,B,0.29,8.0,Soon
HOUSEHOLD_2_257,WI_3,HOUSEHOLD,0.5727726680571487,0.3331426531095193,5.887872340425532,8,1.0,5.0,17.0,101.17,1719.26,Low,17.900951131518532,A,0.29,9.0,Soon
HOUSEHOLD_1_150,CA_3,HOUSEHOLD,0.5938374669419836,0.2912556458002452,12.248533333333334,5,1.0,5.0,18.0,218.21,1719.51,Low,17.89439160380453,A,0.3,8.0,Soon
HOUSEHOLD_1_010,TX_1,HOUSEHOLD,0.5210185954662527,0.3142603793676134,3.029274193548387,11,1.0,5.0,16.0,47.35,640.13,Low,46.238110856018366,B,0.26,9.0,Soon
FOODS_3_221,WI_3,FOODS,0.5692705008932765,0.2338838175047652,4.970476190476191,6,1.0,5.0,17.0,84.89,640.31,Low,46.22499180059036,B,0.28,9.0,Soon
HOUSEHOLD_2_014,CA_3,HOUSEHOLD,0.5242228934387184,0.1789557217948076,5.964787234042553,5,1.0,5.0,16.0,93.81,640.34,Low,46.22171203673335,B,0.26,9.0,Soon
FOODS_3_211,TX_3,FOODS,0.6144874034555348,0.3156040101697795,4.511506849315069,7,1.0,5.0,18.0,83.17,640.38,Low,46.211872745162346,B,0.31,8.0,Soon
HOBBIES_1_029,WI_1,HOBBIES,0.4164278525617823,0.3861202040199981,8.556560283687944,11,2.0,5.0,12.0,106.9,2453.9,Low,11.279107904230894,A,0.14,12.0,Soon
FOODS_3_174,WI_2,FOODS,0.5478356912610376,0.2725210979523103,5.915667870036102,8,1.0,5.0,16.0,97.22,751.03,Low,41.15775664152181,B,0.27,9.0,Soon
HOUSEHOLD_2_332,CA_3,HOUSEHOLD,0.6151705693549891,0.2563741234735757,6.5161702127659575,6,1.0,5.0,18.0,120.26,1019.32,Low,31.748114135782224,B,0.31,8.0,Soon
FOODS_2_194,WI_1,FOODS,0.5418364210308046,0.227652567729817,6.909583333333333,12,1.0,5.0,16.0,112.32,1592.84,Low,19.70154148901279,A,0.27,9.0,Soon
HOBBIES_1_042,CA_1,HOBBIES,0.5870251968054321,0.3432698253796832,7.643617886178863,8,1.0,5.0,18.0,134.61,1594.24,Low,19.66874385044277,A,0.29,8.0,Soon
FOODS_2_328,WI_2,FOODS,0.5390506409812771,0.2126306952613903,4.42,7,1.0,5.0,16.0,71.48,752.87,Low,41.05936372581174,B,0.27,9.0,Soon
HOBBIES_1_213,TX_2,HOBBIES,0.5745368804882407,0.2462175409456497,8.27659574468085,17,1.0,5.0,17.0,142.66,2445.54,Low,11.361102000655952,A,0.29,9.0,Soon
HOBBIES_1_034,TX_2,HOBBIES,0.6140086646082022,0.2889300710826512,4.682127659574468,17,1.0,5.0,18.0,86.25,1708.98,Low,18.025582158084617,A,0.31,8.0,Soon
FOODS_2_368,WI_1,FOODS,0.5354216384832001,0.2367734516654717,7.483014184397163,10,1.0,5.0,16.0,120.2,1707.06,Low,18.06821908822565,A,0.27,9.0,Soon
FOODS_2_367,CA_4,FOODS,0.5829207543039702,0.2746375017758949,4.865141843971632,11,1.0,5.0,17.0,85.08,813.9,Low,38.638897999344046,B,0.29,8.0,Soon
FOODS_3_139,TX_1,FOODS,0.6386665309172089,0.313450335922261,4.906879432624113,5,1.0,5.0,19.0,94.02,814.1,Low,38.62905870777304,B,0.32,8.0,Soon
HOUSEHOLD_2_070,WI_3,HOUSEHOLD,0.5879723786529589,0.3277822965773169,2.96468085106383,10,1.0,5.0,18.0,52.29,601.17,Low,48.10101672679567,B,0.29,8.0,Soon
HOUSEHOLD_1_089,WI_1,HOUSEHOLD,0.4635613255668768,0.4532302636819336,5.126453900709219,11,2.0,5.0,14.0,71.29,1210.75,Low,26.62840275500164,B,0.15,11.0,Soon
HOUSEHOLD_2_336,WI_1,HOUSEHOLD,0.5686314155716227,0.3347178028178281,9.153297872340426,11,1.0,5.0,17.0,156.15,2450.03,Low,11.321744834371923,A,0.28,9.0,Soon
